timestep,lad_uk_2016,gva_per_sector
2020,E07000028,2428.4111486729553
2020,E07000029,1852.8818794780811
2020,E07000030,1170.6177534250917
2020,E07000031,2331.490112042652
2020,E07000032,2363.0079996837208
2020,E07000033,1288.7633485567399
2020,E07000034,2165.4018175622564
2020,E07000035,1689.2856548702143
2020,E07000036,1850.8649341092876
2020,E07000037,1565.143478146972
2020,E07000038,1269.952596973885
2020,E07000039,2230.357583817149
2020,E07000040,2173.5719886413426
2020,E07000041,4420.053373875679
2020,E07000042,1339.674024121768
2020,E07000043,2418.9967505629497
2020,E07000044,1757.3492732788766
2020,E07000045,2199.4042293316593
2020,E07000046,978.028043195875
2020,E07000047,828.7835907426874
2020,E07000048,919.2293838791634
2020,E07000049,1491.6788896966727
2020,E07000050,1224.6684841271049
2020,E07000051,846.9867361762421
2020,E07000052,2512.5125018719036
2020,E07000053,809.4609556179347
2020,E07000061,2155.1677538358063
2020,E07000062,1890.1838995321928
2020,E07000063,1977.2817024108083
2020,E07000064,1579.6477673254806
2020,E07000065,3116.1350834911045
2020,E07000066,4214.464419263538
2020,E07000067,3034.0700996602027
2020,E07000068,2007.4572992756002
2020,E07000069,994.0070618566072
2020,E07000070,4496.889014351456
2020,E07000071,4073.527680179986
2020,E07000072,2751.655437768564
2020,E07000073,1913.5498330060266
2020,E07000074,1028.6354720513964
2020,E07000075,1363.9561590187175
2020,E07000076,1919.3211057527953
2020,E07000077,2492.298112174363
2020,E07000078,3082.9391959548834
2020,E07000079,2221.587671930778
2020,E07000080,1243.7968138802783
2020,E07000081,3517.4934887648747
2020,E07000082,2875.3476497647966
2020,E07000083,2452.293678893428
2020,E07000084,4696.822391273683
2020,E07000085,2529.325504260994
2020,E07000086,3872.158602017473
2020,E07000087,2590.7806513978703
2020,E07000088,1196.480799620867
2020,E07000089,2205.4389566267437
2020,E07000090,2354.536295628461
2020,E07000091,4029.393657194712
2020,E07000092,2914.177829198995
2020,E07000093,2993.952184163978
2020,E07000094,4285.1042982907775
2020,E07000095,1894.7183467957252
2020,E07000096,3749.9314045819638
2020,E07000098,3174.785416627535
2020,E07000099,5896.896584511819
2020,E07000102,2556.370754882479
2020,E07000103,4324.481403258663
2020,E07000105,2991.5976782163643
2020,E07000106,3331.6852122398714
2020,E07000107,2584.8925395778224
2020,E07000108,2284.4293310113703
2020,E07000109,1714.8904773905424
2020,E07000110,3793.920263218695
2020,E07000111,2946.6292235570704
2020,E07000112,2006.1855595831305
2020,E07000113,2533.9793628866896
2020,E07000114,2299.2100417472057
2020,E07000115,2871.6578482198065
2020,E07000116,2746.880437715533
2020,E07000117,1731.19848194735
2020,E07000118,1817.424452497603
2020,E07000119,2270.7794485119275
2020,E07000120,1459.9738509339652
2020,E07000121,2621.533374968875
2020,E07000122,1567.3650277468473
2020,E07000123,3520.1448026233384
2020,E07000124,1456.977385354143
2020,E07000125,910.23512355089
2020,E07000126,2642.8050241482747
2020,E07000127,2174.890241958822
2020,E07000128,1592.3719951321318
2020,E07000129,3083.9387870628116
2020,E07000130,2828.0250455683877
2020,E07000131,1853.8113793838152
2020,E07000132,2205.9505132252407
2020,E07000133,1025.5073529408146
2020,E07000134,2910.0962293895027
2020,E07000135,847.7973121789918
2020,E07000136,1406.7415835973993
2020,E07000137,2050.4678160837993
2020,E07000138,2340.6795475413624
2020,E07000139,1936.4038945282043
2020,E07000140,1669.4641861827115
2020,E07000141,2773.4455199517797
2020,E07000142,1380.2030697435728
2020,E07000143,2483.1035567464287
2020,E07000144,2759.893669360313
2020,E07000145,1710.7430752371047
2020,E07000146,3035.3612988101504
2020,E07000147,1789.9601382094143
2020,E07000148,4307.668912612366
2020,E07000149,2757.25186216642
2020,E07000150,3076.985694446867
2020,E07000151,3703.1701959112916
2020,E07000152,2780.1996183647293
2020,E07000153,4265.310824093146
2020,E07000154,12076.651760648418
2020,E07000155,3508.5567233958914
2020,E07000156,3231.102141581263
2020,E07000163,1459.8736583914276
2020,E07000164,2015.4834385414008
2020,E07000165,3376.9169739623603
2020,E07000166,896.5642498864701
2020,E07000167,1139.457868594056
2020,E07000168,1823.49844843723
2020,E07000169,1761.8262100011489
2020,E07000170,2736.5892477828993
2020,E07000171,2329.599764131092
2020,E07000172,2064.4337364756866
2020,E07000173,1654.1208514929772
2020,E07000174,1766.3473134944918
2020,E07000175,2377.8429784629757
2020,E07000176,1906.2919467455056
2020,E07000177,10501.586582589236
2020,E07000178,13764.054188852235
2020,E07000179,8104.188378350305
2020,E07000180,8702.569102081174
2020,E07000181,6503.639846273721
2020,E07000187,2255.2594923479755
2020,E07000188,2141.934279984893
2020,E07000189,3191.6632574779005
2020,E07000190,2695.0935620747728
2020,E07000191,696.7636474561675
2020,E07000192,1838.4570734575957
2020,E07000193,2590.3304293116535
2020,E07000194,2039.6396292669144
2020,E07000195,2079.954341597584
2020,E07000196,1774.6614514380522
2020,E07000197,2858.8114779947323
2020,E07000198,1240.9817365176361
2020,E07000199,1203.0603772116467
2020,E07000200,1651.3331022031377
2020,E07000201,1272.9353589782847
2020,E07000202,3881.15655400726
2020,E07000203,2006.229700550378
2020,E07000204,3238.703417867293
2020,E07000205,2911.0158054521553
2020,E07000206,1951.2414939412988
2020,E07000207,3336.4546309412326
2020,E07000208,1595.774173033278
2020,E07000209,4564.178218658262
2020,E07000210,2617.1109638807256
2020,E07000211,4080.5348692964185
2020,E07000212,3666.32943886438
2020,E07000213,2262.983990365967
2020,E07000214,2984.0549297675457
2020,E07000215,1702.0604998346764
2020,E07000216,3103.633418821982
2020,E07000217,2643.680782334797
2020,E07000218,2317.9846825370496
2020,E07000219,2345.787181562827
2020,E07000220,2369.863719209822
2020,E07000221,3912.190731262048
2020,E07000222,5167.103608471096
2020,E07000223,1085.2175800913383
2020,E07000224,2540.9071609420844
2020,E07000225,3512.906801719844
2020,E07000226,5060.123976330577
2020,E07000227,3354.8950100688144
2020,E07000228,3509.8832910487495
2020,E07000229,2920.055420312849
2020,E07000234,2813.8823530197055
2020,E07000235,1339.3793191616342
2020,E07000236,1898.4262775529885
2020,E07000237,2529.076692787789
2020,E07000238,3018.0591380933292
2020,E07000239,1618.133786438449
2020,E07000240,3799.3460137467287
2020,E07000241,4810.6129168424695
2020,E07000242,4113.11750944703
2020,E07000243,5105.890299922298
2020,E08000001,5204.032095649364
2020,E08000002,3153.0016978852905
2020,E08000003,17305.50240043153
2020,E08000004,4052.788476233937
2020,E08000005,3387.1701738885918
2020,E08000006,5921.191738891487
2020,E08000007,6288.948639035628
2020,E08000008,3188.9392641098916
2020,E08000009,6688.001383088007
2020,E08000010,4796.965126635857
2020,E08000011,2968.4456472542524
2020,E08000012,10994.666411343938
2020,E08000013,2745.1205899385855
2020,E08000014,4273.537766425625
2020,E08000015,4849.83198952105
2020,E08000016,3397.075477881514
2020,E08000017,5111.995809154609
2020,E08000018,4566.829869974429
2020,E08000019,11054.057637648508
2020,E08000021,7744.630765924215
2020,E08000022,3776.2544803677088
2020,E08000023,1838.8776120661003
2020,E08000024,5819.566572855842
2020,E08000025,24230.640057997338
2020,E08000026,8108.145940652641
2020,E08000027,5526.899785019427
2020,E08000028,6636.957396334091
2020,E08000029,5849.624921503276
2020,E08000030,4987.28779787666
2020,E08000031,4935.661994724124
2020,E08000032,9949.031558111896
2020,E08000033,4686.503148688039
2020,E08000034,7841.557065612086
2020,E08000035,20608.93241934467
2020,E08000036,7001.865581111154
2020,E08000037,3940.8519588192426
2020,E09000001,57415.555801188646
2020,E09000002,3601.297768558146
2020,E09000003,9267.546530795425
2020,E09000004,4505.935295797599
2020,E09000005,8246.358939231128
2020,E09000006,6564.40055243002
2020,E09000007,26359.719889004362
2020,E09000008,7634.044714334544
2020,E09000009,8990.229622700766
2020,E09000010,6109.872253813943
2020,E09000011,4557.06082319742
2020,E09000012,9477.788109852221
2020,E09000013,10592.91323467281
2020,E09000014,6302.05692450237
2020,E09000015,5374.859422752512
2020,E09000016,4567.035093792711
2020,E09000017,10866.870475263182
2020,E09000018,11371.346430713103
2020,E09000019,17667.357161487536
2020,E09000020,9925.692163412285
2020,E09000021,4605.902694958694
2020,E09000022,10436.589232005043
2020,E09000023,5564.426223201322
2020,E09000024,5119.3514373093485
2020,E09000025,7766.6172857651845
2020,E09000026,5243.381806065095
2020,E09000027,5368.650045516861
2020,E09000028,18581.42759560617
2020,E09000029,3992.3918241615484
2020,E09000030,29855.622735826848
2020,E09000031,4843.232522672947
2020,E09000032,8724.726254778514
2020,E09000033,52904.18850496209
2020,N09000001,2356.032457970827
2020,N09000002,3259.906630295217
2020,N09000003,14993.385309051277
2020,N09000004,1601.1485338317766
2020,N09000005,2285.5104071631004
2020,N09000006,1400.5083329421864
2020,N09000007,2175.2576235059487
2020,N09000008,1991.5029840773645
2020,N09000009,2124.6009391229345
2020,N09000010,2216.9748929978437
2020,N09000011,1475.996725356092
2020,S12000005,739.9776052143084
2020,S12000006,3305.292796056504
2020,S12000008,2065.7631247447457
2020,S12000010,1780.8520518554215
2020,S12000011,1176.0034030662873
2020,S12000013,498.54279310582314
2020,S12000014,3482.7406925003247
2020,S12000015,6978.2022675747885
2020,S12000017,5200.106496585029
2020,S12000018,1464.2391320102868
2020,S12000019,1614.7999691842897
2020,S12000020,1756.2987873566728
2020,S12000021,2230.1137873484313
2020,S12000023,515.1809430574391
2020,S12000024,3634.0660601819395
2020,S12000026,2514.247111817179
2020,S12000027,588.2716125267671
2020,S12000028,2280.9815356695576
2020,S12000029,6281.966448055982
2020,S12000030,2518.1713354107
2020,S12000033,9236.835393211295
2020,S12000034,6795.60060674279
2020,S12000035,1708.1086577934425
2020,S12000036,17120.73323178584
2020,S12000038,4206.495194292092
2020,S12000039,1549.3109641264627
2020,S12000040,4021.527202619084
2020,S12000041,1981.9210949671333
2020,S12000042,3710.8017097674765
2020,S12000044,6814.762685334132
2020,S12000045,1383.3241687533744
2020,S12000046,20830.61166003289
2020,W06000001,1107.0419924266919
2020,W06000002,2567.135175089472
2020,W06000003,1790.8623846611088
2020,W06000004,1732.2873229708614
2020,W06000005,4051.7673906780897
2020,W06000006,2770.3929656336527
2020,W06000008,1267.0808539575335
2020,W06000009,1880.7944935259475
2020,W06000010,2954.270333080492
2020,W06000011,4469.688249855257
2020,W06000012,2120.9833146472274
2020,W06000013,2470.8480133781372
2020,W06000014,1932.7419584268262
2020,W06000015,9515.265741619247
2020,W06000016,3596.809753204603
2020,W06000018,2385.400262643954
2020,W06000019,904.3362960646818
2020,W06000020,1666.3593356804836
2020,W06000021,1822.2724297219022
2020,W06000022,3438.1619732182044
2020,W06000023,2490.365395094982
2020,W06000024,929.0271965689559
2030,E06000001,1582.6336618922662
2030,E06000002,2981.441990230343
2030,E06000003,1902.0717625793031
2030,E06000004,4515.67393429479
2030,E06000005,2534.221088151128
2030,E06000006,3852.088484695205
2030,E06000007,7076.739688170068
2030,E06000008,3259.2308161978544
2030,E06000009,2797.6611929381334
2030,E06000010,6448.486583560487
2030,E06000011,7154.297982350528
2030,E06000012,3302.07271307325
2030,E06000013,3839.9634182306
2030,E06000014,5108.127708683997
2030,E06000015,6693.228684609886
2030,E06000016,8443.28536473322
2030,E06000017,824.5221273937615
2030,E06000018,10385.113022657886
2030,E06000019,4618.597757240647
2030,E06000020,4679.49226189348
2030,E06000021,5864.731781263998
2030,E06000022,5164.870917547506
2030,E06000023,16215.02597330996
2030,E06000024,5476.441937085922
2030,E06000025,8696.703266854202
2030,E06000026,5444.536703616388
2030,E06000027,2473.83003995734
2030,E06000028,4914.40663442005
2030,E06000029,4449.670939823353
2030,E06000030,16139.679935701872
2030,E06000031,12616.539130050154
2030,E06000032,13800.610091368291
2030,E06000033,3508.1360345870785
2030,E06000034,3675.9776517957935
2030,E06000035,5722.5317427774235
2030,E06000036,4787.16096484827
2030,E06000037,7787.916517311504
2030,E06000038,8099.031814085488
2030,E06000039,6355.183846258401
2030,E06000040,5886.645738865444
2030,E06000041,7002.9950867598245
2030,E06000042,31689.029143494285
2030,E06000043,9222.173884702655
2030,E06000044,6831.4147771225635
2030,E06000045,7075.402121826816
2030,E06000046,3211.6058271662096
2030,E06000047,9174.867057561556
2030,E06000049,14257.263240980914
2030,E06000050,9913.19300914148
2030,E06000051,6914.231797520501
2030,E06000052,10863.959159590451
2030,E06000053,61.293527007363096
2030,E06000054,12300.995096021525
2030,E06000055,10112.003441714705
2030,E06000056,14020.119711044417
2030,E06000057,5586.286535566239
2030,E07000004,12989.990602295187
2030,E07000005,5864.742023184084
2030,E07000006,5363.0000818401595
2030,E07000007,12297.151746156342
2030,E07000008,14409.684799028295
2030,E07000009,5047.229081895402
2030,E07000010,4289.874158654512
2030,E07000011,9394.244073989732
2030,E07000012,14753.365624063646
2030,E07000026,1936.139473999507
2030,E07000027,1890.0603890922182
2030,E07000028,2728.5453211693543
2030,E07000029,2042.752248566267
2030,E07000030,1347.0052519292037
2030,E07000031,2662.342058505468
2030,E07000032,2637.244056311609
2030,E07000033,1465.8853086034067
2030,E07000034,2412.7767159128816
2030,E07000035,1933.5299189699158
2030,E07000036,2058.2490984041356
2030,E07000037,1738.7930134466528
2030,E07000038,1402.0257112117479
2030,E07000039,2531.8822881411843
2030,E07000040,2525.245905273359
2030,E07000041,5064.099360714724
2030,E07000042,1544.5104868751453
2030,E07000043,2831.2077224686122
2030,E07000044,2043.4021668143623
2030,E07000045,2529.6549257848405
2030,E07000046,1122.3329584737855
2030,E07000047,965.0965483700911
2030,E07000048,1052.9276073444823
2030,E07000049,1704.9837355963484
2030,E07000050,1420.6737424615058
2030,E07000051,960.301427022421
2030,E07000052,2916.723298626458
2030,E07000053,932.5165550499206
2030,E07000061,2438.624722666097
2030,E07000062,2117.3907470555096
2030,E07000063,2238.5957790937387
2030,E07000064,1782.1677300177075
2030,E07000065,3539.7745689806006
2030,E07000066,4840.276104574921
2030,E07000067,3438.207114297275
2030,E07000068,2256.144683590895
2030,E07000069,1143.3678683358698
2030,E07000070,5196.1578652007765
2030,E07000071,4627.523884085019
2030,E07000072,3156.494414198995
2030,E07000073,2195.020960127099
2030,E07000074,1176.699353586849
2030,E07000075,1568.11401819292
2030,E07000076,2165.507694079981
2030,E07000077,2991.1644340545317
2030,E07000078,3545.9663301161304
2030,E07000079,2560.400511180512
2030,E07000080,1395.968843235662
2030,E07000081,3963.665855954549
2030,E07000082,3268.1334448577177
2030,E07000083,2786.2062685542173
2030,E07000084,5330.20392439893
2030,E07000085,2895.947933348129
2030,E07000086,4399.227514262554
2030,E07000087,2935.5029842555487
2030,E07000088,1369.503584770931
2030,E07000089,2556.4669243889193
2030,E07000090,2708.284696658274
2030,E07000091,4584.310824829733
2030,E07000092,3319.213704557812
2030,E07000093,3385.872305815772
2030,E07000094,4953.863341678825
2030,E07000095,2139.4333529666396
2030,E07000096,4199.763977790755
2030,E07000098,3608.0598414519504
2030,E07000099,6731.653413235029
2030,E07000102,2964.162718707784
2030,E07000103,4884.767463317134
2030,E07000105,3424.656409513338
2030,E07000106,3808.651448499843
2030,E07000107,2976.605068608107
2030,E07000108,2554.7489689863023
2030,E07000109,1924.877211502973
2030,E07000110,4302.348321150392
2030,E07000111,3348.5573170384196
2030,E07000112,2261.9286842836486
2030,E07000113,2863.258177357748
2030,E07000114,2596.8716351754156
2030,E07000115,3269.181176736327
2030,E07000116,3053.803735034833
2030,E07000117,1929.9662419549784
2030,E07000118,2080.4716697823033
2030,E07000119,2562.6069770701156
2030,E07000120,1642.4059547312102
2030,E07000121,2933.257747939218
2030,E07000122,1781.5237393391426
2030,E07000123,3953.693111424529
2030,E07000124,1740.0461765681457
2030,E07000125,1013.5349204928618
2030,E07000126,2997.4857143848894
2030,E07000127,2465.079289286303
2030,E07000128,1817.6302868102675
2030,E07000129,3524.3993060529515
2030,E07000130,3156.7369851698477
2030,E07000131,2083.0103615571306
2030,E07000132,2452.5309298433426
2030,E07000133,1145.813874334619
2030,E07000134,3371.595752224445
2030,E07000135,947.588922665132
2030,E07000136,1593.9706516255687
2030,E07000137,2334.918008304375
2030,E07000138,2676.468484737497
2030,E07000139,2219.7700728396694
2030,E07000140,1930.7280416838926
2030,E07000141,3173.6065039590803
2030,E07000142,1565.6082591770416
2030,E07000143,2827.2895272356445
2030,E07000144,3155.3560109739174
2030,E07000145,1927.891549924349
2030,E07000146,3456.737012802738
2030,E07000147,2034.0382769454711
2030,E07000148,4911.226173290845
2030,E07000149,3180.8602227286065
2030,E07000150,3478.522797844095
2030,E07000151,4210.022952341911
2030,E07000152,3133.2368731943425
2030,E07000153,4857.10094414187
2030,E07000154,13678.671602897719
2030,E07000155,3981.4490348297754
2030,E07000156,3617.617610079998
2030,E07000163,1661.078415870018
2030,E07000164,2315.464797785574
2030,E07000165,3839.866803710449
2030,E07000166,1024.1398866656016
2030,E07000167,1260.5081426189147
2030,E07000168,2087.190889379675
2030,E07000169,1952.2103365111604
2030,E07000170,3106.9320977526936
2030,E07000171,2648.467936980717
2030,E07000172,2344.081649561597
2030,E07000173,1879.0969094713564
2030,E07000174,2004.434790592469
2030,E07000175,2757.3257443969324
2030,E07000176,2171.781214812579
2030,E07000177,14212.315680980622
2030,E07000178,19527.424988649927
2030,E07000179,11219.187638786203
2030,E07000180,12324.572949203844
2030,E07000181,8998.792529699673
2030,E07000187,2597.1162722706395
2030,E07000188,2426.3910347321766
2030,E07000189,3655.854099258736
2030,E07000190,3073.049794563268
2030,E07000191,790.7036348415313
2030,E07000192,2114.2209694659714
2030,E07000193,2998.119229793254
2030,E07000194,2363.082764144681
2030,E07000195,2375.3814428834253
2030,E07000196,2069.596228685164
2030,E07000197,3300.7122491770106
2030,E07000198,1422.4692086725538
2030,E07000199,1377.5158950583673
2030,E07000200,1860.3903135498138
2030,E07000201,1432.6363118767479
2030,E07000202,4393.253158422603
2030,E07000203,2315.2792186713336
2030,E07000204,3731.702667848344
2030,E07000205,3285.276073193652
2030,E07000206,2186.8339523555605
2030,E07000207,3697.12737528464
2030,E07000208,1780.7510426365207
2030,E07000209,5198.287124537084
2030,E07000210,2960.7869127054737
2030,E07000211,4624.529472678245
2030,E07000212,4152.794410727265
2030,E07000213,2518.448857618709
2030,E07000214,3324.6172009448837
2030,E07000215,1912.686338758243
2030,E07000216,3554.147810347512
2030,E07000217,2972.4537637555763
2030,E07000218,2659.3695088846202
2030,E07000219,2732.808525496089
2030,E07000220,2681.8532721189245
2030,E07000221,4415.707304054133
2030,E07000222,5807.057001665813
2030,E07000223,1218.507870582664
2030,E07000224,2865.9576752447533
2030,E07000225,3945.9787918964103
2030,E07000226,5612.534908841471
2030,E07000227,3770.971287629864
2030,E07000228,3874.335711568503
2030,E07000229,3209.2643367731994
2030,E07000234,3194.5109176965993
2030,E07000235,1541.469489430134
2030,E07000236,2164.6781296858917
2030,E07000237,2894.017800411418
2030,E07000238,3488.539310945654
2030,E07000239,1809.7326136103718
2030,E07000240,4298.219360126445
2030,E07000241,5664.632322357591
2030,E07000242,4680.321665371975
2030,E07000243,5781.452785384884
2030,E08000001,5783.498994839065
2030,E08000002,3573.7604905888898
2030,E08000003,20125.630622311666
2030,E08000004,4535.765204695505
2030,E08000005,3810.0354764167205
2030,E08000006,6673.117917541694
2030,E08000007,7073.138174145541
2030,E08000008,3560.4690036530624
2030,E08000009,7495.760342728542
2030,E08000010,5404.783787172837
2030,E08000011,3386.7887318720573
2030,E08000012,12696.775781120814
2030,E08000013,3080.7739433389143
2030,E08000014,4868.597177382371
2030,E08000015,5438.567573153779
2030,E08000016,3802.0098481793457
2030,E08000017,5801.8560794653895
2030,E08000018,5149.228530708373
2030,E08000019,12563.708269483704
2030,E08000021,8950.272676094306
2030,E08000022,4303.539864516067
2030,E08000023,2068.3207587314637
2030,E08000024,6431.151587155124
2030,E08000025,27428.011823457655
2030,E08000026,9201.398792273805
2030,E08000027,6272.717720956683
2030,E08000028,7353.276528548379
2030,E08000029,6744.214695515292
2030,E08000030,5631.6543271872115
2030,E08000031,5673.986978574367
2030,E08000032,11123.589592110447
2030,E08000033,5272.132354993825
2030,E08000034,8764.392531191592
2030,E08000035,23240.57375976382
2030,E08000036,7935.699655189108
2030,E08000037,4423.6308045758615
2030,E09000001,67790.21540581704
2030,E09000002,4118.030555939531
2030,E09000003,10780.316380645685
2030,E09000004,5142.571637567254
2030,E09000005,9468.074727960066
2030,E09000006,7616.248012886319
2030,E09000007,30649.980292827848
2030,E09000008,8820.27190126667
2030,E09000009,10372.09761149057
2030,E09000010,6947.18608733686
2030,E09000011,5336.612210927125
2030,E09000012,11289.585756300514
2030,E09000013,12260.826641822454
2030,E09000014,7431.111413269274
2030,E09000015,6221.994370858614
2030,E09000016,5208.140044398973
2030,E09000017,12555.194916838824
2030,E09000018,13372.748954307535
2030,E09000019,20810.097152383674
2030,E09000020,11511.536357618079
2030,E09000021,5331.150312886359
2030,E09000022,12238.155320387212
2030,E09000023,6386.528479542107
2030,E09000024,5867.941162526614
2030,E09000025,9031.55908875668
2030,E09000026,6108.531324455881
2030,E09000027,6282.758982680171
2030,E09000028,21882.00882768495
2030,E09000029,4582.665267921392
2030,E09000030,35938.841250748235
2030,E09000031,5611.877152700059
2030,E09000032,10055.155896182037
2030,E09000033,61839.007624519574
2030,N09000001,2694.416945329703
2030,N09000002,3728.109786919092
2030,N09000003,17146.805982188813
2030,N09000004,1831.1130336726312
2030,N09000005,2613.766185161739
2030,N09000006,1601.655941363778
2030,N09000007,2487.6783770118254
2030,N09000008,2277.5320300953017
2030,N09000009,2429.7461408348377
2030,N09000010,2535.387277392874
2030,N09000011,1687.9863325294848
2030,S12000005,834.9407964081282
2030,S12000006,3733.672506457378
2030,S12000008,2346.878086201133
2030,S12000010,1988.6194194242805
2030,S12000011,1338.5758123338917
2030,S12000013,557.4614691421918
2030,S12000014,3931.7798574062567
2030,S12000015,7870.041523387868
2030,S12000017,5873.929015876254
2030,S12000018,1676.1318493818358
2030,S12000019,1830.7942517219042
2030,S12000020,1974.904962523887
2030,S12000021,2468.2527298573223
2030,S12000023,584.6103936494959
2030,S12000024,4013.6963932383396
2030,S12000026,2801.3775207203726
2030,S12000027,653.1766649078444
2030,S12000028,2580.270410169454
2030,S12000029,7013.60490007862
2030,S12000030,2875.4619227108014
2030,S12000033,10086.676315269717
2030,S12000034,7466.568705496693
2030,S12000035,1912.9512273641242
2030,S12000036,19399.694295172772
2030,S12000038,4787.213882407439
2030,S12000039,1784.2067291352864
2030,S12000040,4678.797198866019
2030,S12000041,2208.8913132641965
2030,S12000042,4162.848053215378
2030,S12000044,7849.15972609087
2030,S12000045,1522.9943996722063
2030,S12000046,23398.823610626805
2030,W06000001,1232.9157351268493
2030,W06000002,2932.3395946462506
2030,W06000003,2027.6406888166914
2030,W06000004,1971.9896134938947
2030,W06000005,4762.344134092331
2030,W06000006,3126.643916441818
2030,W06000008,1454.319137078597
2030,W06000009,2155.530105885207
2030,W06000010,3334.7521636547835
2030,W06000011,5038.043429864814
2030,W06000012,2384.938764481351
2030,W06000013,2820.1238235693118
2030,W06000014,2205.7247845929696
2030,W06000015,10747.867653656936
2030,W06000016,4031.002192623609
2030,W06000018,2716.180269049852
2030,W06000019,1031.0614766954725
2030,W06000020,1906.5980527780598
2030,W06000021,2035.673551359411
2030,W06000022,3895.791201232654
2030,W06000023,2785.4451569872604
2030,W06000024,1065.7588672996874
2050,E06000001,1960.2486460106866
2050,E06000002,3600.2182629108247
2050,E06000003,2313.177311137445
2050,E06000004,5550.537015996223
2050,E06000005,3098.8012702173937
2050,E06000006,4793.604870233114
2050,E06000007,8613.140705687705
2050,E06000008,4025.5177943829126
2050,E06000009,3575.1478237570623
2050,E06000010,7709.713117580163
2050,E06000011,8902.015825710778
2050,E06000012,3863.5763440832293
2050,E06000013,4493.386940800085
2050,E06000014,6485.921942491942
2050,E06000015,8223.389337121931
2050,E06000016,10429.21787636117
2050,E06000017,1018.6896020548979
2050,E06000018,12851.19064352326
2050,E06000019,5748.995936656365
2050,E06000020,6054.948934433473
2050,E06000021,7253.995519212788
2050,E06000022,6490.287286287839
2050,E06000023,20042.613288424145
2050,E06000024,6972.3553144178195
2050,E06000025,11129.468910689471
2050,E06000026,6779.525813208586
2050,E06000027,3108.4131702941736
2050,E06000028,6202.285340593512
2050,E06000029,5577.594749271897
2050,E06000030,20228.158163096603
2050,E06000031,15895.528786165107
2050,E06000032,18076.34260828801
2050,E06000033,4373.395270420832
2050,E06000034,4697.964052403736
2050,E06000035,7011.499652438861
2050,E06000036,5989.507527234011
2050,E06000037,9877.506539962267
2050,E06000038,10232.2340473727
2050,E06000039,7823.515612165559
2050,E06000040,7298.543126187757
2050,E06000041,9166.354287702206
2050,E06000042,48895.46202703567
2050,E06000043,11453.74825807748
2050,E06000044,8424.624278554113
2050,E06000045,8294.679355711949
2050,E06000046,3993.152063240404
2050,E06000047,11098.514154451113
2050,E06000049,18404.774530601626
2050,E06000050,12137.556851272539
2050,E06000051,8774.759672418293
2050,E06000052,13873.052146883976
2050,E06000053,79.27824669959402
2050,E06000054,15490.52706060698
2050,E06000055,13518.431823588879
2050,E06000056,19095.28987477645
2050,E06000057,6780.984214727606
2050,E07000004,17472.303412311918
2050,E07000005,7178.479229514494
2050,E07000006,6457.278469949976
2050,E07000007,14968.350385875052
2050,E07000008,22623.604553077075
2050,E07000009,7646.0682415984165
2050,E07000010,5252.02290753634
2050,E07000011,12740.43882654369
2050,E07000012,23437.971133934283
2050,E07000026,2353.8031202363136
2050,E07000027,2403.41029991765
2050,E07000028,3328.813666162151
2050,E07000029,2422.49298674264
2050,E07000030,1699.780248937427
2050,E07000031,3324.045951431101
2050,E07000032,3185.716169567383
2050,E07000033,1820.1292286967412
2050,E07000034,2907.5265126141308
2050,E07000035,2422.0184471693215
2050,E07000036,2473.01742699383
2050,E07000037,2086.092084046015
2050,E07000038,1666.1719396874723
2050,E07000039,3134.931696789254
2050,E07000040,3228.593738537391
2050,E07000041,6352.191334392811
2050,E07000042,1954.1834123818983
2050,E07000043,3655.6296662799355
2050,E07000044,2615.507953885334
2050,E07000045,3190.156318691204
2050,E07000046,1410.942789029606
2050,E07000047,1237.7224636248989
2050,E07000048,1320.3240542751194
2050,E07000049,2131.593427395701
2050,E07000050,1812.6842591303073
2050,E07000051,1186.930808714778
2050,E07000052,3725.144892135569
2050,E07000053,1178.6277539138935
2050,E07000061,3005.5386603266784
2050,E07000062,2571.8044421021423
2050,E07000063,2761.2239324596
2050,E07000064,2187.2076554021614
2050,E07000065,4387.053539959589
2050,E07000066,6091.899475197687
2050,E07000067,4246.481143571421
2050,E07000068,2753.519452221483
2050,E07000069,1442.089481294395
2050,E07000070,6594.695566899415
2050,E07000071,5735.516291895086
2050,E07000072,3966.1723670598567
2050,E07000073,2757.963214369244
2050,E07000074,1472.8271166577535
2050,E07000075,1976.4297365413238
2050,E07000076,2657.8808707343514
2050,E07000077,3988.897077814871
2050,E07000078,4472.020598438624
2050,E07000079,3238.026189679978
2050,E07000080,1700.3129019464297
2050,E07000081,4856.010590333899
2050,E07000082,4053.705035043561
2050,E07000083,3454.0314478757978
2050,E07000084,6596.966990649427
2050,E07000085,3629.192791522402
2050,E07000086,5453.365338752715
2050,E07000087,3624.9476499709076
2050,E07000088,1715.5491550710587
2050,E07000089,3258.522859913271
2050,E07000090,3415.7814987179
2050,E07000091,5694.145160099775
2050,E07000092,4129.285455275445
2050,E07000093,4169.712549119358
2050,E07000094,6291.381428454919
2050,E07000095,2628.863365308469
2050,E07000096,5099.429124208335
2050,E07000098,4474.60869110078
2050,E07000099,8401.167070681451
2050,E07000102,3779.746646358392
2050,E07000103,6005.339583434077
2050,E07000105,4290.773872107283
2050,E07000106,4762.583921019783
2050,E07000107,3760.030126668675
2050,E07000108,3095.3882449361677
2050,E07000109,2344.850679727833
