GEOGRAPHY_CODE,YEAR,GVA,JOBS,HOUSEHOLDS
E07000156,2029,0.0,0,0
E07000177,2029,84.323699,755,855
E07000178,2029,118.275763,1137,280
E07000179,2029,73.834928,736,0
E07000180,2029,91.201264,819,0
E07000181,2029,58.106541,496,0
E06000031,2030,0.0,0,0
E06000032,2030,0.0,0,0
E06000042,2030,202.301696,1772,842
E06000055,2030,65.139548,703,558
E06000056,2030,92.648031,1017,0
E07000004,2030,89.91053,830,474
E07000005,2030,0.0,0,0
E07000006,2030,0.0,0,0
E07000007,2030,0.0,0,0
E07000008,2030,96.597744,1087,504
E07000009,2030,30.26027,345,0
E07000010,2030,0.0,0,0
E07000011,2030,63.404539,664,202
E07000012,2030,106.121095,1139,603
E07000150,2030,0.0,0,0
E07000151,2030,0.0,0,0
E07000152,2030,-0.0,0,0
E07000153,2030,0.0,0,0
E07000154,2030,0.0,0,0
E07000155,2030,0.0,0,0
E07000156,2030,0.0,0,0
E07000177,2030,84.323699,755,855
E07000178,2030,118.275763,1137,280
E07000179,2030,73.834928,736,0
E07000180,2030,91.201264,819,0
E07000181,2030,58.106541,496,0
E06000031,2031,0.0,0,0
E06000032,2031,0.0,0,0
E06000042,2031,202.301696,1772,842
E06000055,2031,65.139548,703,558
E06000056,2031,92.648031,1017,0
E07000004,2031,89.91053,830,474
E07000005,2031,0.0,0,0
E07000006,2031,0.0,0,0
E07000007,2031,0.0,0,0
E07000008,2031,96.597744,1087,504
E07000009,2031,30.26027,345,0
E07000010,2031,0.0,0,0
E07000011,2031,63.404539,664,202
E07000012,2031,106.121095,1139,603
E07000150,2031,0.0,0,0
E07000151,2031,0.0,0,0
E07000152,2031,0.0,0,0
E07000153,2031,0.0,0,0
E07000154,2031,0.0,0,0
E07000155,2031,0.0,0,0
E07000156,2031,0.0,0,0
E07000177,2031,84.323699,755,855
E07000178,2031,118.275763,1137,280
E07000179,2031,73.834928,736,0
E07000180,2031,91.201264,819,0
E07000181,2031,58.106541,496,0
E06000031,2032,0.0,0,0
E06000032,2032,-0.0,0,0
E06000042,2032,202.301696,1772,842
E06000055,2032,65.139548,703,558
E06000056,2032,92.648031,1017,0
E07000004,2032,89.91053,830,474
E07000005,2032,0.0,0,0
E07000006,2032,0.0,0,0
E07000007,2032,0.0,0,0
E07000008,2032,96.597744,1087,504
E07000009,2032,30.26027,345,0
E07000010,2032,0.0,0,0
E07000011,2032,63.404539,664,202
E07000012,2032,106.121095,1139,603
E07000150,2032,0.0,0,0
E07000151,2032,0.0,0,0
E07000152,2032,0.0,0,0
E07000153,2032,0.0,0,0
E07000154,2032,0.0,0,0
E07000155,2032,0.0,0,0
E07000156,2032,0.0,0,0
E07000177,2032,84.323699,755,855
E07000178,2032,118.275763,1137,280
E07000179,2032,73.834928,736,0
E07000180,2032,91.201264,819,0
E07000181,2032,58.106541,496,0
E06000031,2033,0.0,0,0
E06000032,2033,0.0,0,0
E06000042,2033,202.301696,1772,842
E06000055,2033,65.139548,703,558
E06000056,2033,92.648031,1017,0
E07000004,2033,89.91053,830,474
E07000005,2033,-0.0,0,0
