GEOGRAPHY_CODE,YEAR,GVA,JOBS,HOUSEHOLDS
E07000179,2048,73.834928,736,-234
E07000180,2048,91.201264,819,-320
E07000181,2048,58.106541,496,-204
E06000031,2049,-0.0,0,-479
E06000032,2049,0.0,0,-199
E06000042,2049,542.828036,4860,-748
E06000055,2049,199.162587,2078,-396
E06000056,2049,275.058377,2898,5623
E07000004,2049,282.988417,2448,2660
E07000005,2049,0.0,0,-90
E07000006,2049,0.0,0,-112
E07000007,2049,0.0,0,-248
E07000008,2049,242.072071,2781,-337
E07000009,2049,30.26027,345,-151
E07000010,2049,0.0,0,-196
E07000011,2049,63.404539,664,-336
E07000012,2049,296.383656,2936,2765
E07000150,2049,-0.0,0,-208
E07000151,2049,0.0,0,-140
E07000152,2049,-0.0,0,-176
E07000153,2049,0.0,0,-242
E07000154,2049,0.0,0,-325
E07000155,2049,0.0,0,-160
E07000156,2049,0.0,0,-122
E07000177,2049,256.144416,2181,2849
E07000178,2049,331.104553,3193,-137
E07000179,2049,73.834928,736,-234
E07000180,2049,91.201264,819,-320
E07000181,2049,58.106541,496,-204
E06000031,2050,0.0,0,-479
E06000032,2050,0.0,0,-199
E06000042,2050,542.828036,4860,-748
E06000055,2050,199.162587,2078,-396
E06000056,2050,275.058377,2898,5623
E07000004,2050,282.988417,2448,2660
E07000005,2050,-0.0,0,-90
E07000006,2050,0.0,0,-112
E07000007,2050,0.0,0,-248
E07000008,2050,242.072071,2781,-337
E07000009,2050,30.26027,345,-151
E07000010,2050,0.0,0,-196
E07000011,2050,63.404539,664,-336
E07000012,2050,296.383656,2936,2765
E07000150,2050,0.0,0,-208
E07000151,2050,0.0,0,-140
E07000152,2050,0.0,0,-176
E07000153,2050,0.0,0,-242
E07000154,2050,0.0,0,-325
E07000155,2050,-0.0,0,-160
E07000156,2050,0.0,0,-122
E07000177,2050,256.144416,2181,2849
E07000178,2050,331.104553,3193,-137
E07000179,2050,73.834928,736,-234
E07000180,2050,91.201264,819,-320
E07000181,2050,58.106541,496,-204
